,Month,Hora,Temperatura_Media,Temperatura_Minima,Temperatura_Maxima,Brillo_Solar,Energia_Radiacion_Solar,Humedad_Relativa,Precipitaciones,Evaporaciones,Velocidad_del_Viento,FechaHora
8706,2003-11-02,00:00:00,13.4,10.8,18.6,7.8,483.36,78.6,0.4,5.02,1.26,2003-11-02
8707,2003-11-03,00:00:00,14.3,10.0,20.6,7.8,583.0,71.0,0.0,5.08,1.27,2003-11-03
8708,2003-11-04,00:00:00,13.6,10.2,16.8,2.6,392.2,85.0,0.0,2.6,0.94,2003-11-04
8709,2003-11-05,00:00:00,14.1,11.0,18.6,6.1,515.16,83.3,0.2,4.22,1.12,2003-11-05
8710,2003-11-06,00:00:00,13.7,11.0,19.2,4.3,424.0,79.0,0.1,2.94,0.7000000000000001,2003-11-06
8711,2003-11-07,00:00:00,11.7,10.0,13.2,0.2,216.24,,9.4,0.34,0.59,2003-11-07
8712,2003-11-08,00:00:00,12.7,7.4,18.2,7.3,557.56,77.3,0.0,4.78,1.23,2003-11-08
8713,2003-11-09,00:00:00,11.7,8.4,15.8,5.1,445.2,86.0,1.1,2.74,0.79,2003-11-09
8714,2003-11-10,00:00:00,13.8,10.2,18.4,3.8,462.16,84.0,0.0,2.82,0.89,2003-11-10
8715,2003-11-11,00:00:00,14.8,10.6,19.8,4.0,385.84,78.6,,2.74,0.63,2003-11-11
8716,2003-11-12,00:00:00,14.7,10.8,19.4,6.7,483.36,76.6,0.0,4.08,0.81,2003-11-12
8717,2003-11-13,00:00:00,14.4,9.6,19.2,10.2,636.0,78.0,0.0,4.66,0.86,2003-11-13
8718,2003-11-14,00:00:00,14.1,9.0,19.2,7.4,402.8,82.6,1.4,2.7,0.75,2003-11-14
8719,2003-11-15,00:00:00,13.6,10.4,17.4,4.4,339.2,86.3,0.5,1.9,0.65,2003-11-15
8720,2003-11-16,00:00:00,12.2,7.4,17.2,8.1,453.98,82.6,0.1,3.36,0.84,2003-11-16
8721,2003-11-17,00:00:00,12.6,4.8,19.4,9.6,606.32,82.6,0.0,4.22,0.78,2003-11-17
8722,2003-11-18,00:00:00,14.7,8.6,21.0,4.1,385.84,77.6,0.0,3.56,0.55,2003-11-18
8723,2003-11-19,00:00:00,14.2,10.0,21.8,6.6,513.04,79.3,0.9,3.02,0.6900000000000001,2003-11-19
8724,2003-11-20,00:00:00,14.0,9.2,19.6,8.2,551.2,80.3,0.7000000000000001,4.18,0.6900000000000001,2003-11-20
8725,2003-11-21,00:00:00,14.6,9.2,21.4,4.8,481.24,73.3,2.5,3.08,0.86,2003-11-21
8726,2003-11-22,00:00:00,14.0,11.2,18.2,5.7,483.36,82.6,0.0,2.76,0.77,2003-11-22
8727,2003-11-23,00:00:00,14.0,8.4,20.2,6.7,555.44,82.3,8.5,4.56,0.79,2003-11-23
8728,2003-11-24,00:00:00,14.0,10.4,19.6,5.6,519.4,82.3,1.1,3.78,0.75,2003-11-24
8729,2003-11-25,00:00:00,14.6,10.0,20.8,7.2,409.16,78.0,0.0,3.18,0.7000000000000001,2003-11-25
8730,2003-11-26,00:00:00,14.7,8.8,19.8,10.2,501.8,75.6,0.0,4.56,0.87,2003-11-26
8731,2003-11-27,00:00:00,13.8,9.2,18.6,10.0,523.64,77.0,0.0,4.66,1.05,2003-11-27
8732,2003-11-28,00:00:00,13.8,7.8,18.6,7.0,407.04,79.0,0.0,2.0,0.84,2003-11-28
8733,2003-11-29,00:00:00,14.1,11.0,19.2,3.6,375.24,83.0,0.0,3.04,0.65,2003-11-29
8734,2003-11-30,00:00:00,13.3,9.8,19.0,2.4,275.6,86.3,2.3,1.94,0.39,2003-11-30
8735,2003-12-01,00:00:00,13.8,8.0,20.2,9.2,,76.3,0.0,5.12,0.96,2003-12-01
8736,2003-12-02,00:00:00,14.8,10.8,20.0,6.2,557.56,73.6,0.0,4.86,1.1,2003-12-02
8737,2003-12-03,00:00:00,14.5,11.0,19.0,3.0,394.32,71.3,0.0,4.38,1.18,2003-12-03
8738,2003-12-04,00:00:00,13.2,10.8,15.6,0.0,252.28,84.3,0.0,1.36,0.74,2003-12-04
8739,2003-12-05,00:00:00,13.7,10.6,17.6,4.7,477.0,82.3,5.1,3.18,0.98,2003-12-05
8740,2003-12-06,00:00:00,13.8,9.4,18.6,5.0,436.72,78.6,2.2,2.52,0.71,2003-12-06
8741,2003-12-07,00:00:00,11.8,9.8,14.8,4.1,345.56,87.3,0.3,2.3,1.05,2003-12-07
8742,2003-12-08,00:00:00,12.4,7.4,18.0,2.7,390.08,81.6,0.1,2.08,0.8200000000000001,2003-12-08
8743,2003-12-09,00:00:00,12.6,7.4,18.8,7.3,636.0,78.0,0.0,4.72,1.15,2003-12-09
8744,2003-12-10,00:00:00,13.0,10.8,18.0,2.9,387.96,87.0,9.5,2.38,0.76,2003-12-10
8745,2003-12-11,00:00:00,13.7,10.2,18.2,5.3,445.2,82.3,0.0,2.98,0.54,2003-12-11
8746,2003-12-12,00:00:00,14.1,8.6,19.2,9.7,502.44,76.6,0.0,3.6,0.86,2003-12-12
8747,2003-12-13,00:00:00,13.5,8.6,18.6,8.6,493.96,78.3,0.0,4.4,1.04,2003-12-13
8748,2003-12-14,00:00:00,13.4,10.4,17.6,9.7,572.4,81.0,0.0,5.22,0.99,2003-12-14
8749,2003-12-15,00:00:00,12.8,8.4,17.6,9.2,555.44,83.6,0.0,4.22,0.97,2003-12-15
8750,2003-12-16,00:00:00,11.9,4.2,17.2,10.1,610.56,77.3,0.0,4.5,1.16,2003-12-16
8751,2003-12-17,00:00:00,13.4,7.0,18.8,8.8,519.4,78.6,0.0,3.88,0.9,2003-12-17
8752,2003-12-18,00:00:00,12.7,8.0,17.6,5.0,398.56,81.3,0.0,2.82,0.86,2003-12-18
8753,2003-12-19,00:00:00,12.8,7.2,18.6,7.7,477.0,82.3,0.0,3.0,0.97,2003-12-19
8754,2003-12-20,00:00:00,12.9,10.2,16.0,2.2,371.0,84.3,0.0,2.7,0.85,2003-12-20
8755,2003-12-21,00:00:00,13.1,9.8,18.0,4.7,453.68,82.0,0.0,3.26,0.91,2003-12-21
8756,2003-12-22,00:00:00,13.2,10.6,17.2,2.4,639.2,80.3,0.0,2.5,0.8300000000000001,2003-12-22
8757,2003-12-23,00:00:00,13.5,10.0,17.2,6.7,481.24,79.0,0.0,4.06,0.93,2003-12-23
8758,2003-12-24,00:00:00,14.3,9.8,17.8,9.6,530.0,75.0,0.0,4.24,0.91,2003-12-24
8759,2003-12-25,00:00:00,14.8,7.4,19.4,9.4,530.0,74.6,0.0,4.54,0.94,2003-12-25
8760,2003-12-26,00:00:00,14.1,10.2,20.0,5.4,375.24,77.6,1.9,3.42,0.7000000000000001,2003-12-26
8761,2003-12-27,00:00:00,12.6,9.2,18.0,3.3,281.96,88.0,,2.5,0.42,2003-12-27
8762,2003-12-28,00:00:00,13.9,7.8,19.8,8.9,498.2,74.0,0.0,4.04,0.77,2003-12-28
8763,2003-12-29,00:00:00,13.0,6.6,19.6,4.3,402.8,83.3,0.0,2.74,0.77,2003-12-29
8764,2003-12-30,00:00:00,12.9,4.4,19.6,8.8,540.6,77.6,0.0,3.76,0.81,2003-12-30
8765,2003-12-31,00:00:00,11.9,5.2,18.2,8.6,572.4,76.0,0.0,4.28,1.01,2003-12-31
8766,2004-01-01,00:00:00,12.2,5.6,17.8,9.4,568.16,81.3,0.0,4.1,1.14,2004-01-01
8767,2004-01-02,00:00:00,12.1,4.4,18.8,9.4,636.0,71.0,0.0,5.66,0.97,2004-01-02
8768,2004-01-03,00:00:00,13.4,10.4,17.4,2.2,320.12,85.0,0.0,2.16,0.8200000000000001,2004-01-03
8769,2004-01-04,00:00:00,15.4,11.6,20.0,5.1,457.92,74.6,7.0,5.1,0.92,2004-01-04
8770,2004-01-05,00:00:00,14.7,10.8,19.2,4.6,445.2,80.0,,3.62,0.72,2004-01-05
8771,2004-01-06,00:00:00,12.2,9.0,16.2,2.7,402.8,85.3,1.3,2.28,0.92,2004-01-06
8772,2004-01-07,00:00:00,12.0,8.0,16.2,1.3,267.12,84.6,1.8,1.48,0.59,2004-01-07
8773,2004-01-08,00:00:00,11.4,6.6,15.8,6.0,513.04,78.6,0.0,4.06,1.01,2004-01-08
8774,2004-01-09,00:00:00,11.6,6.6,17.0,5.9,593.6,82.6,0.0,3.55,0.87,2004-01-09
8775,2004-01-10,00:00:00,11.8,9.4,16.4,0.5,262.88,87.6,1.3,0.78,0.6000000000000001,2004-01-10
8776,2004-01-11,00:00:00,13.1,9.2,17.0,5.4,375.24,85.0,0.0,5.4,0.98,2004-01-11
8777,2004-01-12,00:00:00,13.6,11.0,19.0,4.0,419.76,78.6,0.1,2.56,0.64,2004-01-12
8778,2004-01-13,00:00:00,15.3,11.2,22.6,6.8,500.32,77.0,0.0,4.2,0.77,2004-01-13
8779,2004-01-14,00:00:00,14.7,6.4,22.0,9.8,523.64,74.3,0.0,4.96,0.96,2004-01-14
8780,2004-01-15,00:00:00,14.8,8.2,23.0,10.1,608.44,62.3,0.0,6.06,0.92,2004-01-15
8781,2004-01-16,00:00:00,13.0,4.0,21.2,7.8,583.0,67.6,0.0,3.84,0.91,2004-01-16
8782,2004-01-17,00:00:00,12.7,5.6,20.0,5.3,381.6,70.6,0.0,2.38,0.67,2004-01-17
8783,2004-01-18,00:00:00,13.8,6.4,19.4,1.7,375.24,68.6,0.0,3.06,0.75,2004-01-18
8784,2004-01-19,00:00:00,13.7,7.4,21.4,6.9,404.92,77.6,2.0,3.35,0.71,2004-01-19
8785,2004-01-20,00:00:00,14.0,8.4,20.2,4.1,343.44,75.0,0.0,3.43,0.6900000000000001,2004-01-20
8786,2004-01-21,00:00:00,15.5,10.4,22.2,6.5,419.76,66.6,0.0,2.8,0.8300000000000001,2004-01-21
8787,2004-01-22,00:00:00,14.3,9.0,21.6,7.3,381.6,75.3,0.0,3.5,0.76,2004-01-22
8788,2004-01-23,00:00:00,13.6,6.0,20.8,8.9,440.96,68.3,0.0,3.2,0.81,2004-01-23
8789,2004-01-24,00:00:00,13.0,4.6,21.4,8.8,597.84,73.0,0.0,4.08,0.84,2004-01-24
8790,2004-01-25,00:00:00,12.9,5.4,20.8,6.5,530.0,73.0,0.0,4.94,0.85,2004-01-25
8791,2004-01-26,00:00:00,12.3,4.6,21.0,8.5,572.4,65.6,0.0,4.8,0.77,2004-01-26
8792,2004-01-27,00:00:00,11.9,1.6,20.2,9.8,631.76,64.0,0.0,4.94,0.79,2004-01-27
8793,2004-01-28,00:00:00,12.6,2.2,20.6,10.3,636.0,62.0,0.0,5.02,0.9,2004-01-28
8794,2004-01-29,00:00:00,13.0,3.2,21.4,10.0,551.2,59.0,0.0,6.42,0.89,2004-01-29
8795,2004-01-30,00:00:00,12.3,0.6000000000000001,21.0,10.2,642.36,62.6,0.0,4.22,0.91,2004-01-30
8796,2004-01-31,00:00:00,12.3,1.6,20.8,10.2,633.88,71.0,0.0,4.88,0.79,2004-01-31
8797,2004-02-01,00:00:00,13.4,9.4,18.6,5.7,303.16,80.0,0.0,2.94,0.99,2004-02-01
8798,2004-02-02,00:00:00,12.7,2.4,20.6,10.2,678.4,73.6,0.0,5.2,1.05,2004-02-02
8799,2004-02-03,00:00:00,14.1,10.6,20.6,9.2,625.4,77.6,0.0,5.04,1.19,2004-02-03
8800,2004-02-04,00:00:00,14.7,11.8,19.2,6.4,432.48,77.6,1.8,2.46,0.85,2004-02-04
8801,2004-02-05,00:00:00,14.8,10.8,19.6,6.7,572.4,81.6,,4.86,0.8300000000000001,2004-02-05
8802,2004-02-06,00:00:00,12.9,9.6,17.0,9.3,576.64,80.0,0.3,4.3,1.2,2004-02-06
8803,2004-02-07,00:00:00,12.5,8.0,17.8,6.6,434.6,82.6,0.0,2.11,0.8300000000000001,2004-02-07
8804,2004-02-08,00:00:00,11.9,8.4,15.0,4.2,375.24,85.0,0.0,2.36,1.01,2004-02-08
8805,2004-02-09,00:00:00,12.9,6.8,18.0,9.3,678.4,76.0,0.0,4.59,1.15,2004-02-09
8806,2004-02-10,00:00:00,13.6,6.2,18.6,10.4,667.8,75.6,0.0,5.36,1.14,2004-02-10
8807,2004-02-11,00:00:00,12.9,8.6,17.4,2.9,409.16,79.3,0.0,2.54,0.73,2004-02-11
8808,2004-02-12,00:00:00,14.1,10.4,19.0,8.3,572.4,77.6,0.0,5.0,0.89,2004-02-12
8809,2004-02-13,00:00:00,14.7,9.6,21.2,10.0,682.64,72.0,0.0,6.78,1.14,2004-02-13
8810,2004-02-14,00:00:00,14.9,8.2,21.6,9.4,680.52,73.6,0.0,6.0,0.97,2004-02-14
8811,2004-02-15,00:00:00,14.9,8.6,21.8,9.7,502.44,74.0,0.0,6.2,0.97,2004-02-15
8812,2004-02-16,00:00:00,14.5,7.6,21.8,10.1,672.04,67.0,0.0,6.04,0.86,2004-02-16
8813,2004-02-17,00:00:00,13.9,6.4,21.4,10.1,667.8,69.6,0.0,5.62,1.03,2004-02-17
8814,2004-02-18,00:00:00,15.3,7.4,24.8,7.8,555.44,68.0,0.0,5.22,0.81,2004-02-18
8815,2004-02-19,00:00:00,14.9,7.0,23.2,6.7,568.16,72.3,0.0,4.98,0.79,2004-02-19
8816,2004-02-20,00:00:00,14.9,9.2,21.8,6.4,466.4,73.3,0.0,4.4,0.81,2004-02-20
8817,2004-02-21,00:00:00,14.0,10.0,20.4,4.4,349.8,79.3,3.7,2.56,0.71,2004-02-21
8818,2004-02-22,00:00:00,13.6,9.2,18.4,5.8,474.88,84.0,0.0,3.76,0.94,2004-02-22
8819,2004-02-23,00:00:00,13.5,9.0,20.6,4.0,443.08,79.6,6.9,3.5,0.76,2004-02-23
8820,2004-02-24,00:00:00,13.4,10.8,21.4,5.7,424.0,82.3,,4.68,0.6900000000000001,2004-02-24
8821,2004-02-25,00:00:00,14.1,8.0,21.2,5.4,402.8,72.6,0.0,2.96,0.62,2004-02-25
8822,2004-02-26,00:00:00,13.5,5.6,21.6,7.9,557.56,71.3,0.0,4.3,0.85,2004-02-26
8823,2004-02-27,00:00:00,13.3,8.6,19.6,4.3,551.2,82.6,0.8,2.5,0.76,2004-02-27
8824,2004-02-28,00:00:00,13.3,8.8,18.6,3.2,545.56,83.0,0.0,2.32,0.64,2004-02-28
8825,2004-02-29,00:00:00,14.4,9.0,19.8,4.0,445.2,81.3,0.5,3.56,0.86,2004-02-29
8826,2004-03-01,00:00:00,14.4,8.8,19.4,9.5,466.4,76.3,0.0,4.56,0.93,2004-03-01
8827,2004-03-02,00:00:00,13.4,3.4,21.0,9.7,625.4,69.0,0.0,4.76,0.92,2004-03-02
8828,2004-03-03,00:00:00,14.5,9.8,20.6,7.8,559.68,72.6,0.0,4.88,1.13,2004-03-03
8829,2004-03-04,00:00:00,11.9,11.8,14.0,0.0,127.2,,8.6,0.8200000000000001,0.31,2004-03-04
8830,2004-03-05,00:00:00,13.7,11.4,18.2,2.3,381.6,86.0,8.6,2.82,0.68,2004-03-05
8831,2004-03-06,00:00:00,11.7,10.2,16.8,5.0,424.0,86.3,0.0,2.84,1.03,2004-03-06
8832,2004-03-07,00:00:00,13.4,10.2,18.0,8.2,621.16,82.0,2.9,2.06,1.04,2004-03-07
8833,2004-03-08,00:00:00,12.6,8.0,16.0,5.2,373.12,84.3,2.5,1.54,0.71,2004-03-08
8834,2004-03-09,00:00:00,12.0,6.0,17.4,4.5,466.4,83.3,0.0,1.7,0.86,2004-03-09
8835,2004-03-10,00:00:00,13.8,10.2,18.2,9.3,563.92,79.3,0.0,4.36,1.06,2004-03-10
8836,2004-03-11,00:00:00,12.7,8.4,19.4,4.3,415.52,80.3,0.0,2.98,0.78,2004-03-11
8837,2004-03-12,00:00:00,13.3,10.6,17.2,6.2,474.88,82.3,0.0,3.3,0.98,2004-03-12
8838,2004-03-13,00:00:00,14.0,6.6,20.6,9.4,655.08,74.6,0.0,5.74,1.2,2004-03-13
8839,2004-03-14,00:00:00,13.8,7.4,19.6,10.2,627.52,75.0,0.0,5.44,1.28,2004-03-14
8840,2004-03-15,00:00:00,14.3,7.6,20.4,8.2,576.64,76.3,0.0,4.36,1.06,2004-03-15
8841,2004-03-16,00:00:00,14.1,8.6,20.6,8.6,608.44,71.3,0.0,5.44,1.09,2004-03-16
8842,2004-03-17,00:00:00,14.4,8.6,20.8,9.0,659.32,71.3,0.0,5.52,1.15,2004-03-17
8843,2004-03-18,00:00:00,15.0,9.6,22.2,9.7,669.92,72.0,0.0,6.4,1.05,2004-03-18
8844,2004-03-19,00:00:00,14.5,7.0,22.0,8.0,610.56,69.6,0.0,5.24,1.08,2004-03-19
8845,2004-03-20,00:00:00,14.7,7.6,22.0,9.7,657.2,61.0,0.0,6.16,1.3,2004-03-20
8846,2004-03-21,00:00:00,15.1,10.8,21.6,8.7,627.52,66.3,0.0,6.46,1.23,2004-03-21
8847,2004-03-22,00:00:00,15.7,11.6,21.6,7.8,608.44,71.0,0.0,5.98,1.13,2004-03-22
8848,2004-03-23,00:00:00,14.7,10.2,20.0,8.7,491.84,75.3,0.1,4.32,1.22,2004-03-23
8849,2004-03-24,00:00:00,14.8,12.0,19.8,3.7,428.24,78.6,0.8,2.8,1.01,2004-03-24
8850,2004-03-25,00:00:00,14.0,11.8,18.2,1.8,354.04,84.6,9.6,3.16,0.76,2004-03-25
8851,2004-03-26,00:00:00,13.2,11.6,19.0,1.4,233.2,82.6,6.4,1.3,0.49,2004-03-26
8852,2004-03-27,00:00:00,15.7,10.6,22.6,4.9,479.12,72.3,,4.34,0.71,2004-03-27
8853,2004-03-28,00:00:00,14.2,8.6,18.6,2.6,326.48,76.0,0.0,2.3,0.5700000000000001,2004-03-28
8854,2004-03-29,00:00:00,14.7,9.8,20.0,4.4,398.56,70.6,0.0,3.4,0.77,2004-03-29
8855,2004-03-30,00:00:00,14.4,7.6,21.6,6.0,517.28,74.3,0.0,3.7,0.8200000000000001,2004-03-30
8856,2004-03-31,00:00:00,14.8,10.2,19.8,6.1,504.56,76.3,0.0,4.2,1.01,2004-03-31
8857,2004-04-01,00:00:00,13.8,7.2,20.2,10.1,561.8,80.0,0.0,4.52,0.99,2004-04-01
8858,2004-04-02,00:00:00,13.3,6.0,21.4,9.3,661.44,65.3,0.0,5.52,1.09,2004-04-02
8859,2004-04-03,00:00:00,14.7,8.0,21.0,8.3,563.92,72.6,0.0,4.96,1.22,2004-04-03
8860,2004-04-04,00:00:00,13.9,8.2,18.6,8.1,513.04,79.6,0.0,4.04,0.94,2004-04-04
8861,2004-04-05,00:00:00,13.9,11.2,18.0,1.0,343.44,84.3,9.3,2.38,0.64,2004-04-05
8862,2004-04-06,00:00:00,12.6,8.6,18.4,6.6,470.64,83.3,5.2,2.96,0.94,2004-04-06
8863,2004-04-07,00:00:00,11.5,9.8,17.4,1.3,381.6,85.6,0.0,1.85,0.76,2004-04-07
8864,2004-04-08,00:00:00,12.7,10.0,16.8,6.5,447.32,84.6,0.3,3.14,1.14,2004-04-08
8865,2004-04-09,00:00:00,12.8,9.2,16.8,1.2,404.92,84.0,8.9,2.68,0.89,2004-04-09
8866,2004-04-10,00:00:00,11.9,10.4,15.6,0.7000000000000001,265.0,82.6,0.4,1.78,0.56,2004-04-10
8867,2004-04-11,00:00:00,15.4,9.6,20.2,7.8,477.0,69.3,8.2,4.06,0.9,2004-04-11
8868,2004-04-12,00:00:00,12.8,10.4,16.0,4.0,396.44,84.6,0.0,1.68,0.76,2004-04-12
8869,2004-04-13,00:00:00,14.8,12.4,19.4,2.5,413.4,77.6,0.3,3.04,0.78,2004-04-13
8870,2004-04-14,00:00:00,14.6,11.2,17.4,0.3,290.44,79.6,0.8,1.52,0.59,2004-04-14
8871,2004-04-15,00:00:00,13.3,11.4,18.2,3.2,402.8,86.0,8.5,1.7,0.7000000000000001,2004-04-15
8872,2004-04-16,00:00:00,13.0,10.8,17.8,1.0,296.8,86.6,,1.98,0.42,2004-04-16
8873,2004-04-17,00:00:00,12.2,9.2,18.8,8.2,580.88,83.6,1.8,3.64,0.97,2004-04-17
8874,2004-04-18,00:00:00,11.9,8.6,18.4,5.9,428.24,84.0,9.0,3.28,0.68,2004-04-18
8875,2004-04-19,00:00:00,12.1,11.0,17.0,6.1,549.08,85.3,0.0,3.76,0.92,2004-04-19
8876,2004-04-20,00:00:00,13.5,9.2,17.6,5.3,470.64,82.3,,3.46,0.77,2004-04-20
8877,2004-04-21,00:00:00,13.7,10.4,18.8,2.7,430.36,85.3,0.3,2.52,0.5700000000000001,2004-04-21
8878,2004-04-22,00:00:00,12.9,10.4,17.0,0.8,258.64,89.6,,1.76,0.42,2004-04-22
8879,2004-04-23,00:00:00,12.1,10.4,14.6,0.0,203.52,89.3,8.6,1.02,0.48,2004-04-23
8880,2004-04-24,00:00:00,13.0,9.2,19.0,5.3,544.84,84.6,,3.98,0.62,2004-04-24
8881,2004-04-25,00:00:00,12.2,10.0,16.0,1.0,222.6,89.6,6.6,1.54,0.37,2004-04-25
8882,2004-04-26,00:00:00,13.8,6.8,19.2,4.7,574.52,80.0,0.0,3.64,0.74,2004-04-26
8883,2004-04-27,00:00:00,13.6,9.6,19.2,4.7,392.2,83.0,3.0,2.22,0.61,2004-04-27
8884,2004-04-28,00:00:00,14.0,9.8,18.4,7.6,530.0,81.3,0.0,3.68,0.89,2004-04-28
8885,2004-04-29,00:00:00,14.4,9.4,19.2,9.6,580.88,77.3,0.0,4.76,1.0,2004-04-29
8886,2004-04-30,00:00:00,14.0,11.2,19.0,6.7,424.0,78.3,1.7,2.28,0.93,2004-04-30
8887,2004-05-01,00:00:00,13.9,10.6,19.2,9.3,551.2,77.6,0.0,4.72,0.96,2004-05-01
8888,2004-05-02,00:00:00,11.6,0.2,21.0,9.8,663.56,67.3,0.0,4.94,0.99,2004-05-02
8889,2004-05-03,00:00:00,13.8,8.2,20.8,9.3,640.24,72.0,0.0,5.0,0.98,2004-05-03
8890,2004-05-04,00:00:00,13.8,8.4,19.6,5.2,508.8,78.0,0.0,4.06,0.98,2004-05-04
8891,2004-05-05,00:00:00,13.7,10.4,18.6,5.6,445.2,85.0,1.3,3.44,0.79,2004-05-05
8892,2004-05-06,00:00:00,13.0,9.2,17.0,2.6,318.0,82.0,0.1,1.76,0.71,2004-05-06
8893,2004-05-07,00:00:00,10.3,9.6,13.2,0.0,307.4,,2.8,1.68,0.53,2004-05-07
8894,2004-05-08,00:00:00,12.1,10.2,15.8,8.1,521.52,82.6,8.2,3.72,1.06,2004-05-08
8895,2004-05-09,00:00:00,12.4,9.2,17.0,3.7,496.08,82.0,0.0,3.64,0.89,2004-05-09
8896,2004-05-10,00:00:00,13.9,8.6,19.4,6.8,538.48,75.3,0.0,4.48,1.12,2004-05-10
8897,2004-05-11,00:00:00,13.6,8.6,20.4,7.8,546.96,79.3,4.3,2.98,0.89,2004-05-11
8898,2004-05-12,00:00:00,13.6,7.8,18.4,8.4,470.64,83.0,0.0,4.6,0.93,2004-05-12
8899,2004-05-13,00:00:00,14.2,10.6,19.2,5.6,443.08,80.3,7.0,2.92,0.8300000000000001,2004-05-13
8900,2004-05-14,00:00:00,13.4,11.4,17.8,4.1,407.04,84.3,0.0,2.56,0.93,2004-05-14
8901,2004-05-15,00:00:00,13.8,10.4,17.2,0.0,356.16,82.6,0.0,2.18,0.87,2004-05-15
8902,2004-05-16,00:00:00,14.5,10.4,19.8,4.3,430.36,80.3,1.3,2.86,0.61,2004-05-16
8903,2004-05-17,00:00:00,13.9,10.2,17.2,0.0,322.24,83.3,0.0,1.94,0.5700000000000001,2004-05-17
8904,2004-05-18,00:00:00,14.3,12.0,18.6,3.5,457.92,80.0,9.5,3.24,0.94,2004-05-18
8905,2004-05-19,00:00:00,13.6,10.4,18.0,3.3,460.04,81.3,,3.24,0.65,2004-05-19
8906,2004-05-20,00:00:00,13.4,10.0,17.6,3.5,436.82,81.0,0.0,3.02,0.71,2004-05-20
8907,2004-05-21,00:00:00,13.5,6.2,20.0,9.3,678.4,75.3,0.0,4.3,0.79,2004-05-21
8908,2004-05-22,00:00:00,12.2,11.2,16.2,0.4,258.64,86.3,3.4,1.22,0.49,2004-05-22
8909,2004-05-23,00:00:00,12.4,10.0,19.0,1.7,385.84,86.3,0.4,2.18,0.48,2004-05-23
8910,2004-05-24,00:00:00,12.0,10.2,16.4,0.9,267.12,83.0,,1.48,0.39,2004-05-24
8911,2004-05-25,00:00:00,13.3,10.0,18.2,5.6,576.64,82.6,0.6000000000000001,3.76,0.91,2004-05-25
8912,2004-05-26,00:00:00,12.4,10.6,16.6,4.3,402.8,83.3,5.7,2.46,0.89,2004-05-26
8913,2004-05-27,00:00:00,12.0,10.0,16.4,3.0,417.64,88.6,0.0,2.08,0.79,2004-05-27
8914,2004-05-28,00:00:00,12.4,9.2,15.2,3.9,339.2,86.6,0.6000000000000001,2.56,0.8300000000000001,2004-05-28
8915,2004-05-29,00:00:00,12.8,10.0,17.8,1.5,339.2,84.6,,2.28,0.52,2004-05-29
8916,2004-05-30,00:00:00,13.2,10.2,18.4,3.4,404.92,80.6,1.0,2.14,0.67,2004-05-30
8917,2004-05-31,00:00:00,13.3,10.2,17.6,8.0,438.84,81.0,0.1,4.22,1.06,2004-05-31
8918,2004-06-01,00:00:00,13.7,7.2,21.4,7.1,530.0,78.6,0.0,4.24,0.98,2004-06-01
8919,2004-06-02,00:00:00,13.4,5.6,20.8,10.1,678.4,68.6,0.0,5.3,1.05,2004-06-02
8920,2004-06-03,00:00:00,13.1,8.8,19.8,4.2,400.68,76.6,5.8,2.14,0.8200000000000001,2004-06-03
8921,2004-06-04,00:00:00,14.4,7.4,20.8,9.5,551.2,74.0,0.0,6.06,0.93,2004-06-04
8922,2004-06-05,00:00:00,14.1,11.8,18.6,5.3,491.84,80.6,2.4,3.58,1.03,2004-06-05
8923,2004-06-06,00:00:00,11.8,10.6,14.2,0.1,195.04,,,0.1,0.49,2004-06-06
8924,2004-06-07,00:00:00,12.0,7.6,16.8,8.4,623.28,82.6,0.0,3.82,0.91,2004-06-07
8925,2004-06-08,00:00:00,11.5,9.0,15.2,2.3,360.4,84.6,1.6,2.36,0.89,2004-06-08
8926,2004-06-09,00:00:00,11.8,6.6,17.0,3.0,398.56,82.3,0.0,2.3,0.71,2004-06-09
8927,2004-06-10,00:00:00,13.0,11.0,19.4,2.3,326.48,79.3,0.7000000000000001,2.46,0.68,2004-06-10
8928,2004-06-11,00:00:00,13.2,11.0,18.4,1.4,271.36,,,2.68,0.53,2004-06-11
8929,2004-06-12,00:00:00,13.6,8.6,19.2,7.3,407.04,79.3,0.0,2.0,0.85,2004-06-12
8930,2004-06-13,00:00:00,11.7,9.2,15.2,3.6,464.28,84.0,0.0,2.18,0.99,2004-06-13
8931,2004-06-14,00:00:00,12.7,10.0,16.8,3.9,430.36,80.6,1.2,0.72,0.98,2004-06-14
8932,2004-06-15,00:00:00,11.9,9.6,14.6,0.4,341.32,87.3,1.4,0.9,0.9,2004-06-15
8933,2004-06-16,00:00:00,12.4,9.4,17.2,3.7,466.4,83.6,0.6000000000000001,2.74,1.05,2004-06-16
8934,2004-06-17,00:00:00,12.1,9.8,15.8,4.4,396.44,87.0,1.0,2.56,1.13,2004-06-17
8935,2004-06-18,00:00:00,12.2,9.6,16.8,4.5,424.0,89.0,0.4,2.92,1.28,2004-06-18
8936,2004-06-19,00:00:00,13.4,10.0,16.4,7.0,487.6,82.0,0.4,2.28,1.19,2004-06-19
8937,2004-06-20,00:00:00,12.2,10.8,16.8,2.8,402.8,84.6,1.1,2.3,1.03,2004-06-20
8938,2004-06-21,00:00:00,13.1,9.8,17.4,9.8,678.4,76.0,0.0,5.54,1.46,2004-06-21
8939,2004-06-22,00:00:00,13.6,8.4,17.6,9.4,608.44,71.6,2.2,4.12,1.33,2004-06-22
